"protein"	"m_diff"	"pval"	"adjpval"	"drug"
"GAS2L3"	0.773063755173783	0.00725751533778263	0.528697878206874	"Olaparib"
"PACSIN2"	0.350049657329508	0.00734799673400968	0.528697878206874	"Olaparib"
"LNPEP"	0.242915636329765	0.00734918092864535	0.528697878206874	"Olaparib"
"STAG1"	0.326148542401477	0.00766187493817311	0.533061501825913	"Olaparib"
"JAK1"	0.44161561626255	0.00778625945678517	0.533061501825913	"Olaparib"
"MACF1"	0.532682099593105	0.00792581977078447	0.533623298735439	"Olaparib"
"SETD9"	0.492592258401559	0.0080300262727308	0.533623298735439	"Olaparib"
"CCN2"	1.12700734082734	0.00806709354191313	0.533623298735439	"Olaparib"
"MICALL1"	0.529372068385927	0.0083599931214187	0.549605437356581	"Olaparib"
"TRIM21"	0.268990188090709	0.00848578223359514	0.551233386562462	"Olaparib"
"BBC3"	0.830990417057601	0.00863851864015005	0.551233386562462	"Olaparib"
"GTF2B"	0.161621528265801	0.00887979827212484	0.551233386562462	"Olaparib"
"ID3"	0.571795477721677	0.00916071515577238	0.551233386562462	"Olaparib"
"ARRB2"	0.381201495945946	0.00920537423279908	0.551233386562462	"Olaparib"
"ZNF324B"	0.25340766487235	0.00923584717020292	0.551233386562462	"Olaparib"
"ZNF594"	0.645353341998439	0.00925323437749663	0.551233386562462	"Olaparib"
"IL3RA"	0.647394485107236	0.00964685985155107	0.551233386562462	"Olaparib"
"IRF2"	0.380622159338976	0.00965903149270303	0.551233386562462	"Olaparib"
"NUBP2"	0.229932613113699	0.00991244036805396	0.551233386562462	"Olaparib"
"SNTB1"	0.724310577050159	0.00997726168667683	0.551233386562462	"Olaparib"
"SH2D4A"	2.47813171981033	3.48149981811924e-05	0.0941472856264507	"Omacetaxine"
"CAPN1"	0.548593898408965	3.63397802282932e-05	0.0941472856264507	"Omacetaxine"
"CLEC2D"	1.52623524481666	8.42111074579942e-05	0.140146750188689	"Omacetaxine"
"OSBPL1A"	1.26827331039426	0.000108190099537731	0.140146750188689	"Omacetaxine"
"SOX7"	1.34802201685121	0.000158163584580487	0.148186629552853	"Omacetaxine"
"SYVN1"	0.638350152343848	0.000184114451442556	0.148186629552853	"Omacetaxine"
"TGFBR2"	0.921814483430647	0.000196819544603634	0.148186629552853	"Omacetaxine"
"OGA"	0.48030276143947	0.000214865020616063	0.148186629552853	"Omacetaxine"
"TRAK1"	0.597863339146119	0.000230125486147834	0.148186629552853	"Omacetaxine"
"EPM2AIP1"	0.765240041471132	0.000293841571240248	0.149700764777238	"Omacetaxine"
"ROCK2"	0.390550609796473	0.000409227428579969	0.149700764777238	"Omacetaxine"
"TMCO4"	0.946092604413304	0.000446866031686069	0.149700764777238	"Omacetaxine"
"CD53"	0.542418152412628	0.000451627812994193	0.149700764777238	"Omacetaxine"
"SELENOO"	0.438114276726622	0.000457861012506291	0.149700764777238	"Omacetaxine"
"ERGIC1"	0.752904637289069	0.000461227879407502	0.149700764777238	"Omacetaxine"
"PRR5L"	2.75464550163098	0.000484016527023275	0.149700764777238	"Omacetaxine"
"TTC7A"	0.466702187568788	0.000488039150408677	0.149700764777238	"Omacetaxine"
"DACT1"	2.19525654553205	0.000536768784687816	0.149700764777238	"Omacetaxine"
"RNF122"	0.903922329790929	0.000567472601135599	0.149700764777238	"Omacetaxine"
"ASAP2"	0.911040406387404	0.000584507570661224	0.149700764777238	"Omacetaxine"
"CAPNS1"	0.476775348118788	0.000591674213587621	0.149700764777238	"Omacetaxine"
"TNS3"	1.43133067705793	0.000602130650644733	0.149700764777238	"Omacetaxine"
"IGFN1"	0.552040652376577	0.000619501243428355	0.149700764777238	"Omacetaxine"
"PLIN2"	1.24812852445262	0.000630283369891297	0.149700764777238	"Omacetaxine"
"TOP2B"	0.898558527483572	0.000639540749155129	0.149700764777238	"Omacetaxine"
"IPO9"	0.304221480478535	0.00067528282555204	0.149700764777238	"Omacetaxine"
"PARP1"	0.761586163861129	0.00069247062821525	0.149700764777238	"Omacetaxine"
"TERF2"	0.345633355295387	0.000738813391925608	0.149700764777238	"Omacetaxine"
"FAIM"	0.820915010001668	0.000775992439630006	0.149700764777238	"Omacetaxine"
"HLA-F"	1.15111258934391	0.000835952356969785	0.152143229122078	"Omacetaxine"
"THTPA"	0.54543693423633	0.000852938102457187	0.152143229122078	"Omacetaxine"
"LENG8"	0.23753303120562	0.000883546809462835	0.152143229122078	"Omacetaxine"
"SH3RF1"	1.11107759726049	0.000908653257674025	0.152143229122078	"Omacetaxine"
"SYNE3"	1.20066639482763	0.000948541759809749	0.152143229122078	"Omacetaxine"
"RCSD1"	0.832201085457027	0.000948727935994006	0.152143229122078	"Omacetaxine"
"TEAD4"	1.441285060191	0.000983653030124405	0.152143229122078	"Omacetaxine"
"NADK2"	0.554487939611401	0.00101327205815508	0.154419681450898	"Omacetaxine"
"NUMA1"	0.325188116118697	0.00107947274920541	0.155369112500218	"Omacetaxine"
"HLA-B"	0.758706241797318	0.00111263985253928	0.157949134135131	"Omacetaxine"
"FAAH"	2.35901813681058	0.00114638427192958	0.159346857430902	"Omacetaxine"
"CTSO"	1.39098490697574	0.00116861537824458	0.159346857430902	"Omacetaxine"
"LRRCC1"	0.58771511577928	0.00122273175132369	0.15935986078372	"Omacetaxine"
"CXorf21"	1.43521936975646	0.00123022183370622	0.15935986078372	"Omacetaxine"
"ZNF566"	0.445056670191964	0.00140003723029489	0.16669259665048	"Omacetaxine"
"PBRM1"	0.201207385073776	0.00142259687849852	0.16669259665048	"Omacetaxine"
"ARL6IP6"	0.285904270420967	0.00143890267194373	0.16669259665048	"Omacetaxine"
"PYCR3"	0.448204491058058	0.00146335969790384	0.16669259665048	"Omacetaxine"
"DEGS1"	0.225348566060883	0.00146376785633443	0.16669259665048	"Omacetaxine"
"PPP3CA"	0.706519269923131	0.00148374489350551	0.167130960123887	"Omacetaxine"
"NCOA2"	0.485794268456149	0.0015324854835437	0.170430859644235	"Omacetaxine"
"MAPKAPK2"	0.751878825293064	0.001546285680419	0.170430859644235	"Omacetaxine"
"FAM111B"	0.80583896793589	0.00158589161906339	0.170430859644235	"Omacetaxine"
"WDSUB1"	0.811198738198301	0.00162385445296381	0.170430859644235	"Omacetaxine"
"CARD8"	0.597204731664363	0.00165155749044865	0.170430859644235	"Omacetaxine"
"CTBP2"	0.766846771888641	0.00167598938350187	0.170430859644235	"Omacetaxine"
"ATG7"	0.483451757773256	0.00167686813160277	0.170430859644235	"Omacetaxine"
"GRIP1"	1.17330026529714	0.00169202820940413	0.170430859644235	"Omacetaxine"
"APBB1IP"	0.659816510178851	0.00171816580074515	0.170430859644235	"Omacetaxine"
"DIP2C"	1.50512560933239	0.00174491887346616	0.170590512129526	"Omacetaxine"
"SLMAP"	0.290635101192819	0.00183335652383231	0.173648690578931	"Omacetaxine"
"BEND5"	0.749429775607553	0.00189677571431361	0.173648690578931	"Omacetaxine"
"TST"	0.970471992336482	0.00190152470979248	0.173648690578931	"Omacetaxine"
"AARS1"	0.36584562956023	0.00193508636183534	0.173648690578931	"Omacetaxine"
"ZSCAN2"	0.411154245985882	0.00194376610124057	0.173648690578931	"Omacetaxine"
"GPD2"	0.936489797261584	0.0019802827292263	0.174461253616397	"Omacetaxine"
"GRK6"	0.338233399044446	0.00200336670658605	0.174461253616397	"Omacetaxine"
"ZFP3"	1.27157046528125	0.00206647464448499	0.175531776563918	"Omacetaxine"
"PXK"	0.870237771347066	0.0021651067974244	0.179496013933673	"Omacetaxine"
"PSAT1"	1.07801077427452	0.00225776112918541	0.184489865571364	"Omacetaxine"
"HERC5"	1.20735952602657	0.00230718724963171	0.184489865571364	"Omacetaxine"
"LPGAT1"	0.507922692369334	0.00234773504733353	0.184489865571364	"Omacetaxine"
"TP53INP2"	2.05229198879827	0.00236234154515985	0.184489865571364	"Omacetaxine"
"ADCY9"	0.943185800345679	0.00236256658424325	0.184489865571364	"Omacetaxine"
"DCAF1"	0.253098607133347	0.00240438330845626	0.185389986860294	"Omacetaxine"
"FLI1"	1.05496578523585	0.00241509680846663	0.185389986860294	"Omacetaxine"
"MAPKAP1"	0.411821761507817	0.00243612009027219	0.185628768349196	"Omacetaxine"
"ZHX2"	0.856851494609473	0.0026164908265816	0.190948552365247	"Omacetaxine"
"SHOC2"	0.446495341920875	0.00277251529128047	0.196791616188627	"Omacetaxine"
"VCL"	0.901365136412565	0.00293027987575454	0.20133962932747	"Omacetaxine"
"FERMT3"	0.369594088317548	0.00293467031647782	0.20133962932747	"Omacetaxine"
"RNF123"	0.334662907894166	0.0029387514552036	0.20133962932747	"Omacetaxine"
"SCARB2"	0.914399247799818	0.00295316256467967	0.20133962932747	"Omacetaxine"
"MEF2C"	0.797828345339809	0.00301786060981571	0.20204001574945	"Omacetaxine"
"PPP1R18"	0.935711502921501	0.00301908882563577	0.20204001574945	"Omacetaxine"
"PHF23"	0.281270830169938	0.00303642469460206	0.20204001574945	"Omacetaxine"
"FPGS"	0.912096498120472	0.00307056501514862	0.20204001574945	"Omacetaxine"
"PHF11"	0.846141416717645	0.00308026762185636	0.20204001574945	"Omacetaxine"
"ZEB2"	1.03081595877601	0.00324081163073063	0.20802439822645	"Omacetaxine"
"UHRF1"	0.569976042930159	0.00325194948496429	0.20802439822645	"Omacetaxine"
"DERA"	0.61831670448983	0.00334545775248159	0.208858969607022	"Omacetaxine"
"HSPB11"	0.203941450898145	0.00337028377819405	0.208858969607022	"Omacetaxine"
"ABCC3"	0.76848036046749	0.00342878630367721	0.208858969607022	"Omacetaxine"
"DIRAS1"	1.37864407661147	0.0035425211422213	0.211670000662193	"Omacetaxine"
"R3HCC1L"	0.226611272678248	0.00355404613675784	0.211670000662193	"Omacetaxine"
"PKD2"	0.754298747188006	0.00374845514186801	0.217105068139217	"Omacetaxine"
"ALDH9A1"	0.514489352215217	0.00376926443890887	0.217105068139217	"Omacetaxine"
"ABCG2"	1.42635460545147	0.00377100378896643	0.217105068139217	"Omacetaxine"
"SH3RF3"	1.73240011091596	0.00385077654175085	0.218440412168397	"Omacetaxine"
"COQ2"	0.891321315171455	0.00399695216108191	0.221005966089605	"Omacetaxine"
"NNT"	0.379974300413379	0.00401809877784193	0.221005966089605	"Omacetaxine"
"NIN"	0.647831744221988	0.00403069840692225	0.221005966089605	"Omacetaxine"
"ABHD6"	0.573101564419344	0.00405317477814822	0.221068685399737	"Omacetaxine"
"HNRNPU"	0.188464993880582	0.00415196582115799	0.221089639292715	"Omacetaxine"
"RNPEP"	0.669716010445986	0.00417589980887439	0.221089639292715	"Omacetaxine"
"ZNF771"	0.737504524622273	0.004292790184386	0.223314119036004	"Omacetaxine"
"NRM"	0.300865100368089	0.00430983535725183	0.223314119036004	"Omacetaxine"
"ZNF423"	0.735946780289745	0.00450114416505455	0.227806412662415	"Omacetaxine"
"DUSP22"	0.455605837089139	0.00450271721725692	0.227806412662415	"Omacetaxine"
"PDLIM1"	1.0224931800001	0.00454996087013205	0.227806412662415	"Omacetaxine"
"EP400"	0.209753426725021	0.00455932438248788	0.227806412662415	"Omacetaxine"
"SNX18"	0.688651907675231	0.00470923650876946	0.227806412662415	"Omacetaxine"
"RGL2"	0.446916919100002	0.00472540623435146	0.227806412662415	"Omacetaxine"
"ALDH16A1"	0.35765938781239	0.00478712907872901	0.227806412662415	"Omacetaxine"
"HPS5"	0.296886835317244	0.00487874629615834	0.227806412662415	"Omacetaxine"
"TRIOBP"	0.695210760102162	0.00490539214244824	0.227806412662415	"Omacetaxine"
"ZNF512"	0.321267551733492	0.00498995816323386	0.227806412662415	"Omacetaxine"
"CCN2"	0.876140353366399	0.00500114758324986	0.227806412662415	"Omacetaxine"
"ZNF302"	0.822661914966446	0.0050471081397023	0.227806412662415	"Omacetaxine"
"RAB3GAP2"	0.256845991053581	0.00507719141659766	0.227806412662415	"Omacetaxine"
"MYH9"	0.400486290562916	0.0050791513754556	0.227806412662415	"Omacetaxine"
"RMI1"	0.417840857297855	0.00509148573305535	0.227806412662415	"Omacetaxine"
"CREBBP"	0.349747237966291	0.00516181200383624	0.227806412662415	"Omacetaxine"
"LRRC58"	0.548585023956333	0.00532907083199987	0.227806412662415	"Omacetaxine"
"IL6ST"	0.681400217473612	0.00532913671405302	0.227806412662415	"Omacetaxine"
"TFEB"	0.974567909139837	0.00533453376549434	0.227806412662415	"Omacetaxine"
"PRAG1"	0.852766304842463	0.00534049853303028	0.227806412662415	"Omacetaxine"
"ZNF654"	0.353715059011127	0.00535323810969416	0.227806412662415	"Omacetaxine"
"KCNA2"	0.760722185608686	0.00540877314333576	0.227806412662415	"Omacetaxine"
"ZNF70"	0.535200944699177	0.00550064737594471	0.227806412662415	"Omacetaxine"
"TAP1"	0.544091751236847	0.00551718524338693	0.227806412662415	"Omacetaxine"
"RPS27L"	0.506584103301362	0.00552775886523067	0.227806412662415	"Omacetaxine"
"NFYA"	0.180148729898552	0.00559506977270278	0.227806412662415	"Omacetaxine"
"CCDC69"	0.939395471167502	0.00562756360528594	0.227806412662415	"Omacetaxine"
"IFIT5"	0.642015248538382	0.0058692806824414	0.234559540386524	"Omacetaxine"
"MYO18A"	0.662504004079878	0.00588492526300264	0.234559540386524	"Omacetaxine"
"BAX"	0.624925535241452	0.00605506855206742	0.23858811941093	"Omacetaxine"
"SPIN1"	0.499127110920247	0.00639399043012837	0.244815418751802	"Omacetaxine"
"ALDH1A1"	2.85186939352007	0.00644359017803622	0.244815418751802	"Omacetaxine"
"CELF2"	0.311960701504289	0.006453139071617	0.244815418751802	"Omacetaxine"
"CRMP1"	1.55255688806715	0.00655040463297142	0.245060805817627	"Omacetaxine"
"CELSR2"	0.662945759803941	0.00672623819341604	0.247919732736383	"Omacetaxine"
"PMS1"	0.65071348905675	0.00696528841290811	0.247919732736383	"Omacetaxine"
"RIPOR2"	0.862730896430975	0.00696773012160398	0.247919732736383	"Omacetaxine"
"MPND"	0.392800885343073	0.00697870076841195	0.247919732736383	"Omacetaxine"
"CD19"	1.03875797573584	0.00697983708446541	0.247919732736383	"Omacetaxine"
"LRMP"	1.19285272231859	0.00700913878878815	0.247919732736383	"Omacetaxine"
"PRKCE"	1.05153263538602	0.0071252433454277	0.247919732736383	"Omacetaxine"
"APP"	1.03920066621186	0.00715290167500607	0.247919732736383	"Omacetaxine"
"SETX"	0.446040927616899	0.00716292208924835	0.247919732736383	"Omacetaxine"
"CDYL"	0.573704852732916	0.00719129269993437	0.247919732736383	"Omacetaxine"
"ZFP36L1"	1.04248882638337	0.00730346679264187	0.250615319113072	"Omacetaxine"
"SETDB2"	0.589982047722234	0.00734266970834579	0.25112899731877	"Omacetaxine"
"NCF4"	1.10640694480089	0.00750961552624523	0.255154576060588	"Omacetaxine"
"L3MBTL4"	1.47833356612492	0.00768405558674802	0.258240897115021	"Omacetaxine"
"RABIF"	0.436854838586928	0.00770012903681767	0.258240897115021	"Omacetaxine"
"ARHGEF40"	1.27727680107462	0.00774020139466436	0.258747442106151	"Omacetaxine"
"RAB3GAP1"	0.275210129707875	0.00806030450421203	0.258844834077198	"Omacetaxine"
"USP4"	0.360794960776245	0.00807257576319221	0.258844834077198	"Omacetaxine"
"TTLL6"	0.98401760754685	0.00808136755992051	0.258844834077198	"Omacetaxine"
"SLC27A2"	1.77365456564448	0.00808609042008419	0.258844834077198	"Omacetaxine"
"RAB34"	1.25300434830321	0.0081250313210775	0.258844834077198	"Omacetaxine"
"DTX3L"	0.608196484110409	0.00815079029566912	0.258844834077198	"Omacetaxine"
"ARID5B"	0.762474294631658	0.00818820184227878	0.258844834077198	"Omacetaxine"
"STK38"	0.545453701993846	0.00820316389291025	0.258844834077198	"Omacetaxine"
"RICTOR"	0.366005343500295	0.00821009458458398	0.258844834077198	"Omacetaxine"
"ACP1"	0.125861218391768	0.0082829895201837	0.25938035336795	"Omacetaxine"
"TSPAN14"	0.828429986184873	0.00830242765173655	0.25938035336795	"Omacetaxine"
"OLFML3"	0.958722032159689	0.00837877989949042	0.25938035336795	"Omacetaxine"
"UNC119B"	0.355616671530484	0.00841001718989228	0.259383952794208	"Omacetaxine"
"HDAC5"	0.524993844093026	0.00861156194861065	0.262475342568977	"Omacetaxine"
"PRMT6"	0.371406672349062	0.00889143855167636	0.265994425673979	"Omacetaxine"
"MYL6"	0.374567444159336	0.0089573148641957	0.266179852863462	"Omacetaxine"
"RBM5"	0.265864395065327	0.00923896024726317	0.269992105669625	"Omacetaxine"
"ARL14EP"	0.257962451933951	0.00924444878955405	0.269992105669625	"Omacetaxine"
"FOXO1"	0.911867470848189	0.00933066203643233	0.271611378324574	"Omacetaxine"
"MYL9"	0.377010394955231	0.00938666566580185	0.272476236119621	"Omacetaxine"
"STRBP"	0.499840997900464	0.00948850442686334	0.273220943785206	"Omacetaxine"
"FOXP1"	0.990172080726482	0.00949141559033813	0.273220943785206	"Omacetaxine"
"SEC22B"	0.17990584708382	0.00955155653814771	0.273786288269713	"Omacetaxine"
"PPP3R1"	0.422317037402343	0.00965181644321161	0.273786288269713	"Omacetaxine"
"B2M"	0.50902661054578	0.00969143828875586	0.273786288269713	"Omacetaxine"
"PRKCD"	0.74164049337441	0.00980917800861867	0.273786288269713	"Omacetaxine"
"GRAMD1B"	0.624040239930269	0.00983576004849179	0.273786288269713	"Omacetaxine"
"ZADH2"	0.657997647006246	0.00987396231613639	0.273786288269713	"Omacetaxine"
"EOGT"	0.959206170657025	0.009893904293237	0.273786288269713	"Omacetaxine"
"TTC30B"	0.633972209634505	0.00990613158522969	0.273786288269713	"Omacetaxine"
"TRIM21"	0.24503543484484	0.00995106262886856	0.273786288269713	"Omacetaxine"
"FHOD3"	1.74445550720947	1.6049892119839e-05	0.0816480863111644	"Omipalisib"
"JAM2"	1.13762158291878	2.36959722619808e-05	0.0816480863111644	"Omipalisib"
"TRMO"	0.316003538634815	3.0947820074354e-05	0.0816480863111644	"Omipalisib"
"CBY2"	0.384449953961778	5.2890459353684e-05	0.0999769204709466	"Omipalisib"
"AK5"	1.13269957319353	5.68427483014953e-05	0.0999769204709466	"Omipalisib"
"VPREB1"	1.13923908856762	8.4792041399383e-05	0.111851301610961	"Omipalisib"
"MTCL1"	1.06556538974677	0.000147034062748985	0.12930420534917	"Omipalisib"
"NETO1"	1.96757142589054	0.000184340386219225	0.149641853520883	"Omipalisib"
"TRPM7"	0.376139926412339	0.000265537133212066	0.200158097627638	"Omipalisib"
"HSPG2"	0.678550052421694	0.00030366504741228	0.213638483022786	"Omipalisib"
"AKAP12"	1.19578635625384	0.000372018976016818	0.223547217259397	"Omipalisib"
"GOLM1"	0.7642538930344	0.000511895798756771	0.26030127183621	"Omipalisib"
"PXDN"	0.908065614647122	0.000599691330555534	0.266836879439575	"Omipalisib"
"ATP2B2"	0.820528647832196	0.000606849721079294	0.266836879439575	"Omipalisib"
"NCOA3"	0.257787314473778	0.000640054169010839	0.267157509749589	"Omipalisib"
"SGSM3"	0.359451266489507	0.000658210485500742	0.267157509749589	"Omipalisib"
"RASGRP1"	0.575374607745126	0.000902864954617471	0.329817656139764	"Omipalisib"
"LEMD3"	0.294578352684076	0.000906350045300213	0.329817656139764	"Omipalisib"
"NUSAP1"	0.519037705759188	0.00100322386416173	0.341516820596732	"Omipalisib"
"SNX6"	0.220405662638902	0.00106885188811088	0.352487311726067	"Omipalisib"
"ADGRA3"	0.733282304576114	0.00130355991457466	0.39186099889941	"Omipalisib"
"SOGA1"	0.448407855320912	0.00135524188515394	0.39186099889941	"Omipalisib"
"LSM14B"	0.430889428634268	0.00140570579705727	0.39186099889941	"Omipalisib"
"ZNF251"	0.531045348658062	0.00143372574906425	0.39186099889941	"Omipalisib"
"IGSF3"	0.805101698934915	0.00144817388013617	0.39186099889941	"Omipalisib"
"MYBL1"	0.695525440273615	0.00162735255722894	0.397195610061654	"Omipalisib"
"RAB11FIP5"	0.726074082666806	0.00164669786979884	0.397195610061654	"Omipalisib"
"ELOVL2"	0.991142383622273	0.0016656222790406	0.397195610061654	"Omipalisib"
"HIF1A"	0.604837070255132	0.00171976298963158	0.397195610061654	"Omipalisib"
"RHOBTB1"	1.38531753298586	0.00181065394192417	0.397195610061654	"Omipalisib"
"USP43"	0.701121098990421	0.00186798279345006	0.397195610061654	"Omipalisib"
"PPP3CC"	0.450721594592286	0.00193370781958503	0.397195610061654	"Omipalisib"
"ALDH3B1"	0.836975808810493	0.0019515411052248	0.397195610061654	"Omipalisib"
"ABCD2"	0.782537987738371	0.00202706901256866	0.40361621301202	"Omipalisib"
"PATJ"	1.47103666652761	0.00219172783070745	0.413023282097424	"Omipalisib"
"TPST1"	0.876986867307159	0.00224832096834224	0.41419630184064	"Omipalisib"
"GNAI1"	1.22890429954458	0.00236062709284316	0.41419630184064	"Omipalisib"
"USP6NL"	0.348135860250182	0.00239419827653549	0.41419630184064	"Omipalisib"
"DNLZ"	0.315439588125312	0.00248096075823917	0.41700413809159	"Omipalisib"
"SLAMF1"	0.79217342407196	0.00248945898794373	0.41700413809159	"Omipalisib"
"SAMD4A"	0.595728035126156	0.00257992449982407	0.418860665332975	"Omipalisib"
"CADM4"	0.73651107765658	0.00267842638733016	0.424703163521068	"Omipalisib"
"CACNA1A"	1.18048116104802	0.00269640026114958	0.424703163521068	"Omipalisib"
"NID2"	0.705452025128705	0.00290383585147191	0.429125677237257	"Omipalisib"
"MIA3"	0.270948876950382	0.00291067602075386	0.429125677237257	"Omipalisib"
"USP13"	0.266470941077496	0.00303060721128597	0.429125677237257	"Omipalisib"
"ADIPOR1"	0.367191087768681	0.00304635378253095	0.429125677237257	"Omipalisib"
"DECR1"	0.285683926255887	0.00310184746675664	0.429125677237257	"Omipalisib"
"USP8"	0.178240011217803	0.00355032374919655	0.456909347869161	"Omipalisib"
"KTN1"	0.219739406441671	0.00360711420629082	0.45862501468659	"Omipalisib"
"DTNB"	0.340517457658509	0.00368379914787184	0.46279919532728	"Omipalisib"
"MAP1B"	1.06496724367717	0.00374975800042993	0.465543484453377	"Omipalisib"
"CCDC18"	0.224485704686629	0.00380530495121935	0.466946315700208	"Omipalisib"
"ITGB7"	0.774483472864801	0.00406657258726157	0.489877815268815	"Omipalisib"
